Temperature,index,value
0,Frequency,1000000.0
0,Frequency,926000.0
0,Frequency,858000.0
0,Frequency,794000.0
0,Frequency,736000.0
0,Frequency,681000.0
0,Frequency,631000.0
0,Frequency,584000.0
0,Frequency,541000.0
0,Frequency,501000.0
0,Frequency,464000.0
0,Frequency,430000.0
0,Frequency,398000.0
0,Frequency,369000.0
0,Frequency,341000.0
0,Frequency,316000.0
0,Frequency,293000.0
0,Frequency,271000.0
0,Frequency,251000.0
0,Frequency,233000.0
0,Frequency,215000.0
0,Frequency,200000.0
0,Frequency,185000.0
0,Frequency,171000.0
0,Frequency,158000.0
0,Frequency,147000.0
0,Frequency,136000.0
0,Frequency,126000.0
0,Frequency,117000.0
0,Frequency,108000.0
0,Frequency,100000.0
0,Frequency,92600.0
0,Frequency,85800.0
0,Frequency,79400.0
0,Frequency,73600.0
0,Frequency,68100.0
0,Frequency,63100.0
0,Frequency,58400.0
0,Frequency,54100.0
0,Frequency,50100.0
0,Frequency,46400.0
0,Frequency,43000.0
0,Frequency,39800.0
0,Frequency,36900.0
0,Frequency,34100.0
0,Frequency,31600.0
0,Frequency,29300.0
0,Frequency,27100.0
0,Frequency,25100.0
0,Frequency,23300.0
0,Frequency,21500.0
0,Frequency,19900.0
0,Frequency,18500.0
0,Frequency,17100.0
0,Frequency,15800.0
0,Frequency,14700.0
0,Frequency,13600.0
0,Frequency,12600.0
0,Frequency,11700.0
0,Frequency,10800.0
0,Frequency,10000.0
0,Frequency,9260.0
0,Frequency,8570.0
0,Frequency,7940.0
0,Frequency,7350.0
0,Frequency,6810.0
0,Frequency,6310.0
0,Frequency,5840.0
0,Frequency,5410.0
0,Frequency,5010.0
0,Frequency,4640.0
0,Frequency,4300.0
0,Frequency,3980.0
0,Frequency,3690.0
0,Frequency,3420.0
0,Frequency,3160.0
0,Frequency,2930.0
0,Frequency,2710.0
0,Frequency,2510.0
0,Frequency,2330.0
0,Frequency,2150.0
0,Frequency,2000.0
0,Frequency,1850.0
0,Frequency,1710.0
0,Frequency,1580.0
0,Frequency,1470.0
0,Frequency,1360.0
0,Frequency,1260.0
0,Frequency,1170.0
0,Frequency,1080.0
0,Frequency,1000.0
0,Frequency,926.0
0,Frequency,858.0
0,Frequency,794.0
0,Frequency,736.0
0,Frequency,681.0
0,Frequency,631.0
0,Frequency,584.0
0,Frequency,541.0
0,Frequency,501.0
0,Frequency,464.0
0,Frequency,430.0
0,Frequency,398.0
0,Frequency,369.0
0,Frequency,341.0
0,Frequency,316.0
0,Frequency,293.0
0,Frequency,271.0
0,Frequency,251.0
0,Frequency,233.0
0,Frequency,215.0
0,Frequency,200.0
0,Frequency,185.0
0,Frequency,171.0
0,Frequency,159.0
0,Frequency,147.0
0,Frequency,136.0
0,Frequency,126.0
0,Frequency,117.0
0,Frequency,108.0
0,Frequency,100.0
0,Frequency,92.6
0,Frequency,85.8
0,Frequency,79.4
0,Frequency,73.6
0,Frequency,68.1
0,Frequency,63.1
0,Frequency,58.4
0,Frequency,54.1
0,Frequency,50.1
0,Frequency,46.4
0,Frequency,43.0
0,Frequency,39.8
0,Frequency,36.9
0,Frequency,34.1
0,Frequency,31.6
0,Frequency,29.3
0,Frequency,27.1
0,Frequency,25.1
0,Frequency,23.3
0,Frequency,21.6
0,Frequency,20.0
0,Frequency,18.5
0,Frequency,17.1
0,Frequency,15.8
0,Frequency,14.7
0,Frequency,13.6
0,Frequency,12.6
0,Frequency,11.7
0,Frequency,10.8
0,Frequency,10.0
0,Frequency,9.26
0,Frequency,8.58
0,Frequency,7.94
0,Frequency,7.36
0,Frequency,6.81
0,Frequency,6.31
0,Frequency,5.84
0,Frequency,5.41
0,Frequency,5.01
0,Frequency,4.64
0,Frequency,4.3
0,Frequency,3.98
0,Frequency,3.69
0,Frequency,3.41
0,Frequency,3.16
0,Frequency,2.93
0,Frequency,2.71
0,Frequency,2.51
0,Frequency,2.33
0,Frequency,2.15
0,Frequency,2.0
0,Frequency,1.85
0,Frequency,1.71
0,Frequency,1.58
0,Frequency,1.47
0,Frequency,1.36
0,Frequency,1.26
0,Frequency,1.17
0,Frequency,1.08
0,Frequency,1.0
0,Re(Z),3250.0
0,Re(Z),3460.0
0,Re(Z),3620.0
0,Re(Z),3820.0
0,Re(Z),4030.0
0,Re(Z),4220.0
0,Re(Z),4400.0
0,Re(Z),4620.0
0,Re(Z),4820.0
0,Re(Z),4980.0
0,Re(Z),5220.0
0,Re(Z),5420.0
0,Re(Z),5620.0
0,Re(Z),5850.0
0,Re(Z),6060.0
0,Re(Z),6280.0
0,Re(Z),6450.0
0,Re(Z),6700.0
0,Re(Z),6910.0
0,Re(Z),7200.0
0,Re(Z),7420.0
0,Re(Z),7700.0
0,Re(Z),7910.0
0,Re(Z),8220.0
0,Re(Z),8490.0
0,Re(Z),8790.0
0,Re(Z),9030.0
0,Re(Z),9330.0
0,Re(Z),9650.0
0,Re(Z),9970.0
0,Re(Z),10300.0
0,Re(Z),10700.0
0,Re(Z),11000.0
0,Re(Z),11400.0
0,Re(Z),11800.0
0,Re(Z),12100.0
0,Re(Z),12600.0
0,Re(Z),13000.0
0,Re(Z),13400.0
0,Re(Z),13800.0
0,Re(Z),14200.0
0,Re(Z),14600.0
0,Re(Z),15100.0
0,Re(Z),15400.0
0,Re(Z),15800.0
0,Re(Z),16300.0
0,Re(Z),16500.0
0,Re(Z),16900.0
0,Re(Z),17300.0
0,Re(Z),17800.0
0,Re(Z),18000.0
0,Re(Z),18300.0
0,Re(Z),18800.0
0,Re(Z),19100.0
0,Re(Z),19500.0
0,Re(Z),19600.0
0,Re(Z),20100.0
0,Re(Z),20800.0
0,Re(Z),21600.0
0,Re(Z),22100.0
0,Re(Z),22800.0
0,Re(Z),23800.0
0,Re(Z),24900.0
0,Re(Z),26200.0
0,Re(Z),27400.0
0,Re(Z),28900.0
0,Re(Z),30700.0
0,Re(Z),32500.0
0,Re(Z),34700.0
0,Re(Z),36900.0
0,Re(Z),39900.0
0,Re(Z),42900.0
0,Re(Z),46400.0
0,Re(Z),49700.0
0,Re(Z),54000.0
0,Re(Z),58800.0
0,Re(Z),64000.0
0,Re(Z),70200.0
0,Re(Z),76100.0
0,Re(Z),83200.0
0,Re(Z),91800.0
0,Re(Z),101000.0
0,Re(Z),110000.0
0,Re(Z),120000.0
0,Re(Z),132000.0
0,Re(Z),146000.0
0,Re(Z),161000.0
0,Re(Z),176000.0
0,Re(Z),194000.0
0,Re(Z),209000.0
0,Re(Z),227000.0
0,Re(Z),251000.0
0,Re(Z),275000.0
0,Re(Z),298000.0
0,Re(Z),319000.0
0,Re(Z),345000.0
0,Re(Z),374000.0
0,Re(Z),402000.0
0,Re(Z),434000.0
0,Re(Z),462000.0
0,Re(Z),491000.0
0,Re(Z),523000.0
0,Re(Z),559000.0
0,Re(Z),589000.0
0,Re(Z),626000.0
0,Re(Z),656000.0
0,Re(Z),685000.0
0,Re(Z),719000.0
0,Re(Z),749000.0
0,Re(Z),784000.0
0,Re(Z),811000.0
0,Re(Z),846000.0
0,Re(Z),872000.0
0,Re(Z),898000.0
0,Re(Z),930000.0
0,Re(Z),957000.0
0,Re(Z),977000.0
0,Re(Z),1010000.0
0,Re(Z),1020000.0
0,Re(Z),1050000.0
0,Re(Z),1060000.0
0,Re(Z),1080000.0
0,Re(Z),1110000.0
0,Re(Z),1120000.0
0,Re(Z),1140000.0
0,Re(Z),1150000.0
0,Re(Z),1160000.0
0,Re(Z),1180000.0
0,Re(Z),1190000.0
0,Re(Z),1290000.0
0,Re(Z),1210000.0
0,Re(Z),1220000.0
0,Re(Z),1240000.0
0,Re(Z),1260000.0
0,Re(Z),1250000.0
0,Re(Z),1250000.0
0,Re(Z),1260000.0
0,Re(Z),1270000.0
0,Re(Z),1300000.0
0,Re(Z),1290000.0
0,Re(Z),1280000.0
0,Re(Z),1290000.0
0,Re(Z),1300000.0
0,Re(Z),1320000.0
0,Re(Z),1320000.0
0,Re(Z),1320000.0
0,Re(Z),1310000.0
0,Re(Z),1310000.0
0,Re(Z),1340000.0
0,Re(Z),1360000.0
0,Re(Z),1360000.0
0,Re(Z),1360000.0
0,Re(Z),1360000.0
0,Re(Z),1400000.0
0,Re(Z),1420000.0
0,Re(Z),1430000.0
0,Re(Z),1460000.0
0,Re(Z),1470000.0
0,Re(Z),1460000.0
0,Re(Z),1490000.0
0,Re(Z),1570000.0
0,Re(Z),1570000.0
0,Re(Z),1610000.0
0,Re(Z),1630000.0
0,Re(Z),1670000.0
0,Re(Z),1730000.0
0,Re(Z),1740000.0
0,Re(Z),1750000.0
0,Re(Z),1900000.0
0,Re(Z),1900000.0
0,Re(Z),2020000.0
0,Re(Z),2050000.0
0,Re(Z),2020000.0
0,Re(Z),2230000.0
0,Re(Z),2230000.0
0,Re(Z),2260000.0
0,Re(Z),2380000.0
0,Re(Z),2380000.0
0,Re(Z),2630000.0
0,Re(Z),2550000.0
0,Re(Z),2640000.0
0,Img(Z),4710.0
0,Img(Z),4820.0
0,Img(Z),4950.0
0,Img(Z),5100.0
0,Img(Z),5250.0
0,Img(Z),5410.0
0,Img(Z),5550.0
0,Img(Z),5710.0
0,Img(Z),5840.0
0,Img(Z),6000.0
0,Img(Z),6190.0
0,Img(Z),6380.0
0,Img(Z),6550.0
0,Img(Z),6730.0
0,Img(Z),6990.0
0,Img(Z),7170.0
0,Img(Z),7420.0
0,Img(Z),7700.0
0,Img(Z),7910.0
0,Img(Z),8230.0
0,Img(Z),8510.0
0,Img(Z),8760.0
0,Img(Z),9160.0
0,Img(Z),9460.0
0,Img(Z),9830.0
0,Img(Z),10200.0
0,Img(Z),10600.0
0,Img(Z),11000.0
0,Img(Z),11400.0
0,Img(Z),11900.0
0,Img(Z),12500.0
0,Img(Z),12900.0
0,Img(Z),13400.0
0,Img(Z),14000.0
0,Img(Z),14600.0
0,Img(Z),15200.0
0,Img(Z),15900.0
0,Img(Z),16600.0
0,Img(Z),17300.0
0,Img(Z),18000.0
0,Img(Z),18900.0
0,Img(Z),19600.0
0,Img(Z),20600.0
0,Img(Z),21600.0
0,Img(Z),22700.0
0,Img(Z),23700.0
0,Img(Z),25000.0
0,Img(Z),26400.0
0,Img(Z),27800.0
0,Img(Z),29300.0
0,Img(Z),31100.0
0,Img(Z),32900.0
0,Img(Z),34900.0
0,Img(Z),37400.0
0,Img(Z),39600.0
0,Img(Z),42300.0
0,Img(Z),45000.0
0,Img(Z),48300.0
0,Img(Z),51500.0
0,Img(Z),55200.0
0,Img(Z),59000.0
0,Img(Z),63200.0
0,Img(Z),67600.0
0,Img(Z),72400.0
0,Img(Z),77300.0
0,Img(Z),83100.0
0,Img(Z),88800.0
0,Img(Z),95100.0
0,Img(Z),102000.0
0,Img(Z),109000.0
0,Img(Z),116000.0
0,Img(Z),125000.0
0,Img(Z),133000.0
0,Img(Z),142000.0
0,Img(Z),151000.0
0,Img(Z),162000.0
0,Img(Z),173000.0
0,Img(Z),183000.0
0,Img(Z),195000.0
0,Img(Z),207000.0
0,Img(Z),220000.0
0,Img(Z),233000.0
0,Img(Z),245000.0
0,Img(Z),260000.0
0,Img(Z),275000.0
0,Img(Z),289000.0
0,Img(Z),305000.0
0,Img(Z),321000.0
0,Img(Z),335000.0
0,Img(Z),350000.0
0,Img(Z),366000.0
0,Img(Z),381000.0
0,Img(Z),396000.0
0,Img(Z),411000.0
0,Img(Z),425000.0
0,Img(Z),437000.0
0,Img(Z),448000.0
0,Img(Z),459000.0
0,Img(Z),467000.0
0,Img(Z),481000.0
0,Img(Z),487000.0
0,Img(Z),492000.0
0,Img(Z),497000.0
0,Img(Z),499000.0
0,Img(Z),499000.0
0,Img(Z),505000.0
0,Img(Z),507000.0
0,Img(Z),500000.0
0,Img(Z),494000.0
0,Img(Z),486000.0
0,Img(Z),487000.0
0,Img(Z),486000.0
0,Img(Z),474000.0
0,Img(Z),460000.0
0,Img(Z),448000.0
0,Img(Z),439000.0
0,Img(Z),440000.0
0,Img(Z),430000.0
0,Img(Z),414000.0
0,Img(Z),398000.0
0,Img(Z),377000.0
0,Img(Z),378000.0
0,Img(Z),378000.0
0,Img(Z),363000.0
0,Img(Z),347000.0
0,Img(Z),333000.0
0,Img(Z),316000.0
0,Img(Z),318000.0
0,Img(Z),309000.0
0,Img(Z),322000.0
0,Img(Z),265000.0
0,Img(Z),287000.0
0,Img(Z),284000.0
0,Img(Z),278000.0
0,Img(Z),280000.0
0,Img(Z),273000.0
0,Img(Z),256000.0
0,Img(Z),265000.0
0,Img(Z),276000.0
0,Img(Z),273000.0
0,Img(Z),272000.0
0,Img(Z),268000.0
0,Img(Z),268000.0
0,Img(Z),302000.0
0,Img(Z),312000.0
0,Img(Z),317000.0
0,Img(Z),318000.0
0,Img(Z),325000.0
0,Img(Z),354000.0
0,Img(Z),384000.0
0,Img(Z),400000.0
0,Img(Z),408000.0
0,Img(Z),423000.0
0,Img(Z),461000.0
0,Img(Z),493000.0
0,Img(Z),529000.0
0,Img(Z),554000.0
0,Img(Z),584000.0
0,Img(Z),596000.0
0,Img(Z),613000.0
0,Img(Z),688000.0
0,Img(Z),723000.0
0,Img(Z),727000.0
0,Img(Z),757000.0
0,Img(Z),771000.0
0,Img(Z),874000.0
0,Img(Z),867000.0
0,Img(Z),885000.0
0,Img(Z),1000000.0
0,Img(Z),1030000.0
0,Img(Z),1040000.0
0,Img(Z),1080000.0
0,Img(Z),1090000.0
0,Img(Z),1190000.0
0,Img(Z),1120000.0
0,Img(Z),1280000.0
0,Img(Z),1220000.0
0,Img(Z),1230000.0
0,Img(Z),1300000.0
0,Img(Z),1320000.0
0,Img(Z),1440000.0
